event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_frame_start,associated_player_possession_event_id,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break,furthest_line_break_id,furthest_line_break_type,furthest_line_break_type_id,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_6,23,1875301,500,532,00:42.0,00:45.2,0,42,3.2,1,1,left_to_right,8,player_possession,,,149954,K. Strom,4,LCB,,,,,2334,Orlando Pride,-15.18,26.89,1,wide_left,2,middle_third,False,-14.06,22.42,1,wide_left,2,middle_third,False,,,,,,3,drawing,0,0,12,throw_in_against,,,False,False,5.88,-75.93,4,sideway_right,False,False,6.56,1,jogging,11.94,5.87,-6.07,19.79,12.97,34.97,27.03,-7.94,32.71,39.53,6.82,False,False,1.0,pass_reception,1.0,pass,False,False,True,False,False,False,False,-178.08,2,backward,10.13,1,short,2,unsuccessful,7_18,,63540.0,Adriana,16.0,LW,11.07,20.45,1,wide_left,2,middle_third,False,,,,,,,,0.8549,False,0.0053,False,5.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,4.0,7.0,9.0,True,442.0,3.0,True,,,True,,,False,,,second_last,2,through,1,25.21,2,medium,-4.48,1,forward,,,,,,,True,10.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,0.0,True,True,True,,False
7_14,24,1875301,500,520,00:42.0,00:44.0,0,42,2.0,1,1,left_to_right,7,passing_option,,,947967,E. Sams,6,RCB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-14.96,4.9,3,center,2,middle_third,False,-20.63,1.01,3,center,1,defensive_third,False,500.0,8_6,,,,3,drawing,0,0,,,,,False,False,6.88,-145.55,2,backward,False,False,12.65,1,jogging,10.77,12.86,2.09,19.79,14.54,34.75,35.17,0.42,32.71,37.96,5.25,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,523.0,3.0,False,,,False,,,False,,,,,,,22.09,2,medium,-89.79,4,sideway_right,,,,,,,False,10.0,10.0,0.0,2.0,same_line,1.0,behind,21.99,22.19,-15.18,26.89,1.0,wide_left,2.0,middle_third,False,-15.29,22.55,1.0,wide_left,2.0,middle_third,False,False,False,,False,False,0.0003,0.9975,0.7127,True,501.0,True,,,,,,,4.0,False,,,,True,True,,,False
7_15,25,1875301,503,524,00:42.3,00:44.4,0,42,2.1,1,1,left_to_right,7,passing_option,,,62389,Angelina,14,RM,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-2.03,13.29,2,half_space_left,2,middle_third,False,-6.02,13.14,2,half_space_left,2,middle_third,False,500.0,8_6,,,,3,drawing,0,0,,,,,False,False,4.08,-177.85,2,backward,False,False,7.15,1,jogging,5.37,6.82,1.45,18.93,13.81,20.96,19.83,-1.13,33.57,38.69,5.12,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,1,through,False,,,False,,,first,1,through,1,17.82,2,medium,-43.86,1,forward,,,,,,,True,10.0,8.0,2.0,3.0,ahead,3.0,ahead,18.92,12.74,-15.49,26.59,1.0,wide_left,2.0,middle_third,False,-14.92,22.26,1.0,wide_left,2.0,middle_third,False,False,False,,False,False,0.001,0.9889,0.6467,True,506.0,True,,,,,,,4.0,False,,,,True,True,,,False
7_16,26,1875301,520,527,00:44.0,00:44.7,0,44,0.7,1,1,left_to_right,7,passing_option,,,151151,H. McCutcheon,12,LM,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-5.2,21.57,1,wide_left,2,middle_third,False,-5.95,20.05,2,half_space_left,2,middle_third,False,500.0,8_6,,,,3,drawing,0,0,,,,,False,False,1.51,-116.26,4,sideway_right,False,True,8.65,1,jogging,3.48,2.76,-0.71,14.54,13.36,19.74,19.31,-0.43,37.96,39.14,1.18,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,1,through,False,,,False,,,first,1,through,1,9.75,1,short,-7.61,1,forward,,,,,,,True,10.0,8.0,2.0,3.0,ahead,3.0,ahead,10.14,8.92,-15.29,22.55,1.0,wide_left,2.0,middle_third,False,-14.59,22.27,1.0,wide_left,2.0,middle_third,False,False,False,,False,False,0.0011,0.806,0.7951,True,522.0,False,,,,,,,4.0,True,,,,True,True,,,False
7_17,27,1875301,522,532,00:44.2,00:45.2,0,44,1.0,1,1,left_to_right,7,passing_option,,,149882,K. Abello,2,LB,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,-0.43,33.13,1,wide_left,2,middle_third,False,-3.26,33.05,1,wide_left,2,middle_third,False,500.0,8_6,,,,3,drawing,0,0,,,,,False,False,2.83,-178.38,2,backward,False,False,10.17,1,jogging,7.99,8.22,0.24,14.15,12.97,14.58,16.23,1.65,38.35,39.53,1.18,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,False,,,False,,,False,,,,,,,16.33,2,medium,41.18,1,forward,,,,,,,True,10.0,8.0,2.0,3.0,ahead,3.0,ahead,18.22,15.15,-15.12,22.35,1.0,wide_left,2.0,middle_third,False,-14.06,22.42,1.0,wide_left,2.0,middle_third,False,False,False,,False,False,0.0008,0.9933,0.9037,True,528.0,False,,,,,,,4.0,True,,,,True,True,,,False
7_18,28,1875301,525,532,00:44.5,00:45.2,0,44,0.7,1,1,left_to_right,7,passing_option,,,63540,Adriana,16,LW,149954.0,K. Strom,4.0,LCB,2334,Orlando Pride,12.91,19.28,2,half_space_left,2,middle_third,False,11.07,20.45,1,wide_left,2,middle_third,False,500.0,8_6,,,,3,drawing,0,0,,,,,False,False,1.88,147.55,2,backward,True,False,,,,2.56,2.39,-0.17,13.65,12.97,0.74,1.9,1.16,38.85,39.53,0.68,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,442.0,3.0,True,2,around,True,1,through,False,,,second_last,2,through,1,25.21,2,medium,-4.48,1,forward,,,,,,,True,10.0,4.0,6.0,3.0,ahead,3.0,ahead,27.88,25.21,-14.81,22.24,1.0,wide_left,2.0,middle_third,False,-14.06,22.42,1.0,wide_left,2.0,middle_third,False,True,False,,False,False,0.0053,0.8549,0.9507,True,532.0,False,,,,,,,4.0,True,,,,True,True,,,True
8_7,29,1875301,674,674,00:59.4,00:59.4,0,59,0.0,1,2,right_to_left,8,player_possession,,,119153,T. Rodman,17,RW,,,,,2333,Washington,-14.87,-33.2,5,wide_right,2,middle_third,False,-14.87,-33.2,5,wide_right,2,middle_third,False,,,,,,3,drawing,0,0,,,11,throw_in_for,False,False,0.0,-93.81,4,sideway_right,,,6.42,1,jogging,1.94,1.94,0.0,-1.16,-1.16,13.71,13.71,0.0,53.66,53.66,0.0,False,False,7.0,throw_in_reception,1.0,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,7_21,,815170.0,H. Hershfelt,14.0,RM,-24.19,-25.77,5,wide_right,1,defensive_third,False,,,,,,,,0.5347,True,0.0001,False,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,,,,2.0,2.0,False,,,,,,,,,,,,,,,,11.92,1,short,141.44,2,backward,,,,,,,False,6.0,9.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,0.0,True,True,,True,False
7_19,30,1875301,674,674,00:59.4,00:59.4,0,59,0.0,1,2,right_to_left,7,passing_option,,,62527,A. Hatch,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,-2.96,-28.09,5,wide_right,2,middle_third,False,-2.96,-28.09,5,wide_right,2,middle_third,False,674.0,8_7,,,,3,drawing,0,0,,,,,False,False,0.0,-101.74,4,sideway_right,False,False,,,,1.08,1.08,0.0,-1.16,-1.16,1.8,1.8,0.0,53.66,53.66,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,12.96,1,short,23.22,1,forward,,,,,,,True,6.0,3.0,3.0,3.0,ahead,3.0,ahead,12.96,12.96,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,False,False,,False,True,0.001,0.4314,0.8689,True,674.0,True,,,,,,,3.0,True,,,,True,True,,,True
7_20,31,1875301,674,674,00:59.4,00:59.4,0,59,0.0,1,2,right_to_left,7,passing_option,,,627216,P. Metayer,8,RB,119153.0,T. Rodman,17.0,RW,2333,Washington,-26.53,-33.5,5,wide_right,1,defensive_third,False,-26.53,-33.5,5,wide_right,1,defensive_third,False,674.0,8_7,,,,3,drawing,0,0,,,,,False,False,0.0,16.7,1,forward,False,False,8.27,1,jogging,7.31,7.31,0.0,-1.16,-1.16,25.37,25.37,0.0,53.66,53.66,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.66,1,short,-178.53,2,backward,,,,,,,False,6.0,9.0,-3.0,1.0,behind,1.0,behind,11.66,11.66,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,False,False,,False,True,0.0,0.5469,0.6652,True,674.0,True,,,,,,,3.0,True,,,,True,True,,,False
7_21,32,1875301,674,674,00:59.4,00:59.4,0,59,0.0,1,2,right_to_left,7,passing_option,,,815170,H. Hershfelt,14,RM,119153.0,T. Rodman,17.0,RW,2333,Washington,-24.19,-25.77,5,wide_right,1,defensive_third,False,-24.19,-25.77,5,wide_right,1,defensive_third,False,674.0,8_7,,,,3,drawing,0,0,,,,,False,False,0.0,-1.51,1,forward,False,False,5.47,1,jogging,5.93,5.93,0.0,-1.16,-1.16,23.03,23.03,0.0,53.66,53.66,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,11.92,1,short,141.44,2,backward,,,,,,,False,6.0,9.0,-3.0,1.0,behind,1.0,behind,11.92,11.92,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,True,False,,False,True,0.0001,0.5347,0.2996,False,674.0,False,,,,,,,3.0,False,,,,True,True,,,False
7_22,33,1875301,674,674,00:59.4,00:59.4,0,59,0.0,1,2,right_to_left,7,passing_option,,,815174,M. Morris,19,CF,119153.0,T. Rodman,17.0,RW,2333,Washington,-17.16,-27.92,5,wide_right,2,middle_third,False,-17.16,-27.92,5,wide_right,2,middle_third,False,674.0,8_7,,,,3,drawing,0,0,,,,,False,False,0.0,-57.53,4,sideway_right,False,False,5.18,1,jogging,3.27,3.27,0.0,-1.16,-1.16,16.0,16.0,0.0,53.66,53.66,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,5.76,1,short,113.45,3,sideway_left,,,,,,,False,6.0,6.0,0.0,2.0,same_line,2.0,same_line,5.76,5.76,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,-14.87,-33.2,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0006,0.7079,0.8825,True,674.0,True,,,,,,,3.0,True,,,,True,True,,,False
8_8,34,1875301,701,710,01:02.1,01:03.0,1,2,0.9,1,1,left_to_right,8,player_possession,,,149882,K. Abello,2,LB,,,,,2334,Orlando Pride,10.7,31.3,1,wide_left,2,middle_third,False,9.13,30.88,1,wide_left,2,middle_third,False,,,,,,3,drawing,0,0,12,throw_in_against,,,False,False,1.5,-165.02,2,backward,,,6.49,1,jogging,2.46,2.29,-0.17,31.01,29.69,20.31,20.56,0.25,21.49,22.81,1.32,False,False,4.0,recovery,1.0,pass,False,True,False,False,False,False,False,,,,,,,2,unsuccessful,7_24,,22542.0,Marta,19.0,CF,16.96,24.51,1,wide_left,2,middle_third,False,,,,,,,,0.5893,True,0.0059,False,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,6.0,6.0,False,,,,,,,,,,,,,,,,10.09,1,short,-39.13,1,forward,,,,,,,True,8.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.0,True,True,,True,False
7_23,35,1875301,701,710,01:02.1,01:03.0,1,2,0.9,1,1,left_to_right,7,passing_option,,,63540,Adriana,16,LW,149882.0,K. Abello,2.0,LB,2334,Orlando Pride,19.21,29.57,1,wide_left,3,attacking_third,False,18.97,28.48,1,wide_left,3,attacking_third,False,701.0,8_8,,,,3,drawing,0,0,,,,,False,False,0.99,-102.42,4,sideway_right,False,False,4.5,1,jogging,2.49,1.48,-1.01,31.01,29.69,11.8,10.72,-1.08,21.49,22.81,1.32,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,10.13,1,short,-13.71,1,forward,,,,,,,True,8.0,4.0,4.0,3.0,ahead,3.0,ahead,8.68,10.13,10.7,31.3,1.0,wide_left,2.0,middle_third,False,9.13,30.88,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0049,0.5395,0.7137,True,710.0,True,,,,,,,1.0,True,,,,True,True,,,False
7_24,36,1875301,708,710,01:02.8,01:03.0,1,2,0.2,1,1,left_to_right,7,passing_option,,,22542,Marta,19,CF,149882.0,K. Abello,2.0,LB,2334,Orlando Pride,17.13,24.33,1,wide_left,2,middle_third,False,16.96,24.51,1,wide_left,2,middle_third,False,701.0,8_8,,,,3,drawing,0,0,,,,,False,False,0.46,135.0,2,backward,False,False,4.16,1,jogging,1.61,1.73,0.12,29.95,29.69,12.82,12.73,-0.09,22.55,22.81,0.26,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,10.09,1,short,-39.13,1,forward,,,,,,,True,8.0,6.0,2.0,3.0,ahead,3.0,ahead,10.16,10.09,9.4,30.92,1.0,wide_left,2.0,middle_third,False,9.13,30.88,1.0,wide_left,2.0,middle_third,False,True,False,,False,True,0.0059,0.5893,0.4747,False,710.0,False,,,,,,,1.0,False,,,,True,True,,,False
8_9,37,1875301,877,898,01:19.7,01:21.8,1,19,2.1,1,1,left_to_right,8,player_possession,,,63540,Adriana,16,LW,,,,,2334,Orlando Pride,-5.09,29.97,1,wide_left,2,middle_third,False,-6.95,32.81,1,wide_left,2,middle_third,False,,,,,,3,drawing,0,0,,,12,throw_in_against,False,False,3.51,123.22,3,sideway_left,False,False,6.1,1,jogging,2.31,2.83,0.52,16.29,12.1,21.38,19.05,-2.33,36.21,40.4,4.19,True,False,13.0,unknown,1.0,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_26,,22542.0,Marta,19.0,CF,3.34,25.35,1,wide_left,2,middle_third,False,,,,,,,,0.4877,True,0.0044,False,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,5.0,5.0,False,,,,,,,,,,,,,,,,12.71,1,short,-35.94,1,forward,,,,,,,True,7.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,True,True,,True,False
7_25,38,1875301,877,882,01:19.7,01:20.2,1,19,0.5,1,1,left_to_right,7,passing_option,,,149954,K. Strom,4,LCB,63540.0,Adriana,16.0,LW,2334,Orlando Pride,-6.52,28.16,1,wide_left,2,middle_third,False,-6.17,27.83,1,wide_left,2,middle_third,False,877.0,8_9,,,,3,drawing,0,0,,,,,False,False,0.42,-43.32,1,forward,False,False,3.69,1,jogging,0.8,1.08,0.29,16.29,15.18,22.81,21.35,-1.46,36.21,37.32,1.11,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,2.31,1,short,-128.31,4,sideway_right,,,,,,,False,7.0,8.0,-1.0,2.0,same_line,2.0,same_line,2.31,2.44,-5.09,29.97,1.0,wide_left,2.0,middle_third,False,-5.74,30.23,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0023,0.5973,0.7155,True,877.0,True,,,,,,,2.0,False,,,,True,True,,,False
7_26,39,1875301,877,898,01:19.7,01:21.8,1,19,2.1,1,1,left_to_right,7,passing_option,,,22542,Marta,19,CF,63540.0,Adriana,16.0,LW,2334,Orlando Pride,7.47,24.74,1,wide_left,2,middle_third,False,3.34,25.35,1,wide_left,2,middle_third,False,877.0,8_9,,,,3,drawing,0,0,,,,,False,False,4.13,171.6,2,backward,False,False,7.18,1,jogging,0.53,1.01,0.48,16.29,12.1,8.82,8.76,-0.06,36.21,40.4,4.19,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,12.71,1,short,-35.94,1,forward,,,,,,,True,7.0,4.0,3.0,3.0,ahead,3.0,ahead,13.61,12.71,-5.09,29.97,1.0,wide_left,2.0,middle_third,False,-6.95,32.81,1.0,wide_left,2.0,middle_third,False,True,False,,False,True,0.0044,0.4877,0.6758,True,898.0,True,,,,,,,2.0,True,,,,True,True,,,False
7_27,40,1875301,877,898,01:19.7,01:21.8,1,19,2.1,1,1,left_to_right,7,passing_option,,,62445,B. Banda,19,CF,63540.0,Adriana,16.0,LW,2334,Orlando Pride,16.2,21.57,1,wide_left,2,middle_third,False,13.37,19.87,2,half_space_left,2,middle_third,False,877.0,8_9,,,,3,drawing,0,0,,,,,False,False,3.16,-149.01,2,backward,False,True,,,,2.64,4.33,1.69,16.29,12.1,0.09,-1.27,-1.36,36.21,40.4,4.19,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,23.01,2,medium,-22.43,1,forward,,,,,,,True,8.0,0.0,8.0,3.0,ahead,3.0,ahead,22.89,24.09,-5.09,29.97,1.0,wide_left,2.0,middle_third,False,-6.95,32.81,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0095,0.4466,0.7263,True,880.0,True,,,,,,,2.0,True,,,,True,True,,,True
8_10,41,1875301,910,910,01:23.0,01:23.0,1,23,0.0,1,2,right_to_left,8,player_possession,,,815170,H. Hershfelt,14,RM,,,,,2333,Washington,-3.04,-24.71,5,wide_right,2,middle_third,False,-3.04,-24.71,5,wide_right,2,middle_third,False,,,,,,3,drawing,0,0,,,,,False,False,0.0,30.8,1,forward,,,4.32,1,jogging,0.89,0.89,0.0,15.77,15.77,18.81,18.81,0.0,36.73,36.73,0.0,True,True,2.0,pass_interception,1.0,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,7_28,,62527.0,A. Hatch,19.0,CF,6.25,-25.58,5,wide_right,2,middle_third,False,,,,,,,,0.5283,True,0.0028,False,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,,,,,5.0,5.0,True,4411.0,2.0,,,,,,,,,,,,,,9.33,1,short,-5.35,1,forward,,,,,,,True,9.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,True,True,True,True,False
7_28,42,1875301,910,910,01:23.0,01:23.0,1,23,0.0,1,2,right_to_left,7,passing_option,,,62527,A. Hatch,19,CF,815170.0,H. Hershfelt,14.0,RM,2333,Washington,6.25,-25.58,5,wide_right,2,middle_third,False,6.25,-25.58,5,wide_right,2,middle_third,False,910.0,8_10,,,,3,drawing,0,0,,,,,False,False,0.0,50.19,3,sideway_left,False,False,3.9,1,jogging,0.64,0.64,0.0,15.77,15.77,9.52,9.52,0.0,36.73,36.73,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411.0,2.0,,,,,,,,,,,,,,9.33,1,short,-5.35,1,forward,,,,,,,True,9.0,5.0,4.0,3.0,ahead,3.0,ahead,9.33,9.33,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,True,False,,False,True,0.0028,0.5283,0.451,False,910.0,False,,,,,,,2.0,False,,,,True,True,,,False
7_29,43,1875301,910,910,01:23.0,01:23.0,1,23,0.0,1,2,right_to_left,7,passing_option,,,627216,P. Metayer,8,RB,815170.0,H. Hershfelt,14.0,RM,2333,Washington,-3.92,-31.14,5,wide_right,2,middle_third,False,-3.92,-31.14,5,wide_right,2,middle_third,False,910.0,8_10,,,,3,drawing,0,0,,,,,False,False,0.0,163.41,2,backward,False,False,3.56,1,jogging,5.77,5.77,0.0,15.77,15.77,19.69,19.69,0.0,36.73,36.73,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411.0,2.0,,,,,,,,,,,,,,6.49,1,short,-97.79,4,sideway_right,,,,,,,False,9.0,9.0,0.0,2.0,same_line,2.0,same_line,6.49,6.49,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0004,0.7594,0.8721,True,910.0,True,,,,,,,2.0,True,,,,True,True,,,False
7_30,44,1875301,910,910,01:23.0,01:23.0,1,23,0.0,1,2,right_to_left,7,passing_option,,,815174,M. Morris,19,CF,815170.0,H. Hershfelt,14.0,RM,2333,Washington,8.6,-23.93,5,wide_right,2,middle_third,False,8.6,-23.93,5,wide_right,2,middle_third,False,910.0,8_10,,,,3,drawing,0,0,,,,,False,False,0.0,-38.88,1,forward,False,False,2.89,1,jogging,2.83,2.83,0.0,15.77,15.77,7.17,7.17,0.0,36.73,36.73,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,4411.0,2.0,,,,,,,,,,,,,,11.67,1,short,3.83,1,forward,,,,,,,True,9.0,4.0,5.0,3.0,ahead,3.0,ahead,11.67,11.67,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,-3.04,-24.71,5.0,wide_right,2.0,middle_third,False,False,False,,False,True,0.0029,0.4612,0.7723,True,910.0,True,,,,,,,2.0,True,,,,True,True,,,False
8_11,45,1875301,936,956,01:25.6,01:27.6,1,25,2.0,1,2,right_to_left,8,player_possession,,,119153,T. Rodman,17,RW,,,,,2333,Washington,5.87,-30.11,5,wide_right,2,middle_third,False,3.67,-29.67,5,wide_right,2,middle_third,False,,,,,,3,drawing,0,0,,,,,False,False,2.47,168.69,2,backward,False,False,,,,1.08,0.72,-0.36,14.9,13.94,9.03,10.27,1.24,37.6,38.56,0.96,False,False,3.0,keep_possession,1.0,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_33,,62527.0,A. Hatch,19.0,CF,1.57,-26.92,5,wide_right,2,middle_third,False,,,,,,,,0.2711,True,0.0017,False,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,True,4411.0,2.0,,,,False,,,False,,,,,,,3.46,1,short,127.37,3,sideway_left,,,,,,,False,6.0,8.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,-1.0,True,True,,True,False
